,name,size
803,Ceraskia (A915 HF),21.241
804,Merxia (A901 TG),30.923
805,Lundia (A915 PF),9.45
806,Atossa (A915 RS),8.104
807,Nauheima (A915 RT),16.105
808,Adele (A915 RU),12.356
809,Baumeia (A915 WJ),11.719
810,Tauris (A916 AE),102.229
811,Coppelia (A916 CC),16.869
812,Juliana (A916 CE),50.745
813,Annika (A916 CD),22.891
814,Kapteynia (A916 DF),64.255
815,Barnardiana (A916 EA),8.917
816,Adriana (A916 FJ),58.65
817,Fanny (A916 GH),28.856
818,Lalage (A916 GJ),8.243
819,Sisigambis (A916 GK),14.719
820,Anastasia (A916 FF),32.457
821,Tanina (A916 FH),13.423
822,Henrika (A916 HD),22.556
823,Wolfiana (A916 QG),8.488
824,Lindemannia (A916 QH),47.891
825,Academia (A916 QF),42.685
826,Petropolitana (A917 YD),41.328
827,Stateira (A916 SD),7.218
828,Karin (A916 SE),15.812
829,Monica (A916 SF),21.99
830,Burnhamia (A916 SG),61.278
831,Olivia (A916 SH),30.418
832,Jole (A916 SJ),5.757
833,Schwarzschilda (A916 SK),5.968
834,Seraphina (A916 SL),58.095
835,Valborg (A916 SM),20.39
836,Zenobia (A916 SN),27.306
837,Arabella (A916 TA),7.501
838,Kerstin (A916 TB),43.576
839,Leontina (A916 TC),42.154
840,Naema (A916 WM),52.677
841,Lipperta (A916 WN),52.41
842,Agnia (A915 RP),24.931
843,Inna (A915 RQ),33.027
844,Ara (A915 UB),80.756
845,Altona (A916 FG),80.9
846,Zeissia (A916 GL),12.642
847,Wladilena (A916 GM),26.541
848,Nansenia (A916 GN),27.593
849,Frostia (A916 GO),7.839
850,Newcombia (A916 GP),12.392
851,Backlunda (A916 GQ),45.449
852,Glasenappia (A916 GR),14.497
853,El Djezair (A916 KF),22.519
854,Bouzareah (A916 TD),65.417
855,Ursina (A917 BE),34.561
856,Aida (A917 BF),66.85
857,Franzia (A917 BG),27.033
858,Benkoela (A917 CG),38.724
859,Aase (A921 SB),7.249
860,Zubaida (A917 CH),17.77
861,Fatme (A917 DG),78.061
862,Kovacia (A917 DH),24.113
863,Lova (A917 HB),50.692
864,Mellena (A917 JB),21.193
865,Manto (A917 JC),13.683
866,Amneris (A917 JD),8.011
867,Holda (A917 KH),34.431
868,Mechthild (A917 KJ),34.471
869,Rotraut (A917 KK),58.287
870,Nymphe (A917 KG),14.107
871,Scott (A917 MB),22.42
872,Walkure (A915 RV),38.41
873,Mildred (A916 RC),2.529
874,Ricarda (A917 OB),18.312
875,Herba (A917 OC),32.329
876,Athene (A917 OD),12.153
877,Swetlana (A917 PB),42.44
878,Matterania (A917 RD),7.036
879,Priamus (A917 SU),101.093
880,Ulrike (A917 SV),30.537
881,Washingtonia (A917 WA),86.793
882,Alinda (A918 AA),4.2
883,Parysatis (A918 CE),44.749
884,Erynia (A918 EN),16.682
885,Waltraut (A918 EO),28.376
886,Gunhild (A918 KB),55.747
887,Seeligeria (A918 KC),74.481
888,Leopoldina (A918 KD),85.992
889,Erda (A918 LA),28.309
890,Helio (A918 NA),109.568
891,Sphinx (A918 PE),11.974
892,Lysistrata (A918 PF),24.337
893,Hildegard (A918 PG),11.693
894,Jokaste (A918 PH),31.018
895,Rosalinde (A918 PJ),19.618
896,Brunsia (A918 QA),13.21
897,Probitas (A918 RG),8.552
898,Nealley (A918 RH),58.065
899,Rockefellia (A918 UC),49.146
900,Universitas (A918 UE),12.07
901,Repsolda (A918 UF),65.752
902,Rhoda (A918 VA),82.66
903,Buda (A918 WD),30.749
904,Ulla (A919 CA),116.44
905,Anneliese (A919 EC),48.59
906,Agamemnon (A919 FB),131.038
907,Maritima (A919 HC),82.675
908,Otila (A919 KD),11.636
909,Palisana (A919 NC),76.19
910,Cosette (A918 XB),11.699
911,America (A915 PE),33.23
912,Lyka (A915 RR),34.878
913,Itha (A919 QD),21.561
914,Ilsebill (A918 UD),33.5
915,Rogeria (A919 RC),26.656
916,Jovita (A919 RD),55.312
917,Schlutia (A919 SJ),19.228
918,Herluga (A919 SK),34.553
919,Toni (A919 UF),85.49
920,Alphonsina (A920 AA),57.505
921,Imhilde (A920 CB),48.48
922,Ratisbona (A920 DB),75.892
923,Hildrun (A920 DC),62.817
924,Algunde (A920 ED),11.443
925,Westphalia (A920 EE),34.922
926,Whittemora (A920 FB),45.298
927,Hooveria (A920 FC),58.978
928,Susi (1927 CH),21.82
929,Thuringia (A920 PA),53.714
930,Clivia (A920 RA),6.411
931,Kunigunde (A920 RB),43.227
932,Bethgea (A920 RD),11.383
933,Chlosinde (A920 RC),33.466
934,Isberga (A920 TD),10.39
935,Kordula (A920 TE),79.852
936,Murray (A920 TF),18.217
937,Romilda (A920 TG),36.772
938,Begonia (A920 UA),70.572
939,Hidalgo (A920 UB),38.0
940,Barcelona (A921 CB),25.618
941,Poesia (A921 CD),36.21
942,Monterosa (A921 CC),26.06
943,Jucunda (A921 EL),17.331
944,Hel (A921 EM),63.494
945,Ahrensa (A921 GG),13.704
946,Gaspra (A916 OJ),12.2
947,Caia (A916 US),88.692
948,Painleva (A921 HB),24.062
949,Li (A921 PC),58.771
950,Alstede (A921 PD),17.33
951,Elisa (A921 PE),10.474
952,Camelia (A921 RF),91.548
953,Asplinda (A921 SD),45.112
954,Arne (A921 SE),45.176
955,Birgit (A921 TG),7.506
956,Gunnie (A921 TH),36.571
957,Iduberga (A921 UK),9.008
958,Subamara (A921 UL),19.835
959,Angelica (A921 VB),60.857
960,Muschi (A921 VD),25.509
961,Helionape (A921 VE),10.216
962,Petunia (A921 WJ),24.422
963,Leocadia (A921 VC),17.321
964,Primula (A921 WK),9.204
965,Alsatia (A921 WH),60.867
966,Cohnia (A922 BD),77.827
967,Aralia (A922 FB),51.609
968,Lioba (A922 FC),25.001
969,Perseverantia (A922 FE),22.169
970,Benjamina (A922 FD),83.195
971,Philippa (A922 GA),65.471
972,Aidamina (A922 KE),92.105
973,Ilsewa (A922 MA),35.741
974,Anacostia (A921 WG),74.679
975,Martina (A917 SW),32.545
976,Franklina (A922 KF),33.227
977,Gunila (A922 OD),73.87
978,Gretia (A922 QD),32.449
979,Amelia (A922 UA),48.677
980,Wallia (A922 UB),52.651
981,Appella (A922 VC),20.431
982,Schwassmannia (A922 WD),12.63
983,Yerkes (A922 WE),21.428
984,McDonalda (A922 UC),38.556
985,Swasey (A922 VD),27.585
986,Moultona (A923 AB),12.433
987,Otthild (A923 FB),20.786
988,Sternberga (A923 LC),20.222
989,Hilaritas (A923 FC),29.128
990,Priska (A923 NC),20.391
991,Bodea (A923 PC),31.761
992,Zachia (A923 PE),16.848
993,Piazzia (A923 PF),47.78
994,Gaussia (A923 PD),72.711
995,Olbersia (A923 PJ),22.938
996,Lilofee (A923 RV),33.678
997,Belopolskya (A923 RR),71.6
998,Arago (A923 RS),61.132
999,Lagrangea (A923 RU),35.31
1000,Pawlowia (A923 TD),18.264
1001,La Paz (A923 UD),41.061
1002,Marlene (A923 VH),46.876
1003,Sarema (A924 AD),20.905
1004,Tombecka (A924 BL),34.613
1005,Semphyra (A924 BM),17.487
1006,Christa (A924 CF),82.35
1007,Anitra (A924 CG),9.539
1008,Jacqueline (A924 CH),40.152
1009,Arnolda (A924 ET),16.557
1010,Strackea (A924 ES),7.169
1011,Arcadia (A924 EU),10.067
1012,Flammario (A924 EW),100.765
1013,Olympiada (A924 MB),34.297
1014,Thomana (A924 MC),58.27
1015,Hale (A923 YO13),43.274
1016,Riema (A923 PG),4.605
1017,Ingrid (A923 PH),7.353
1018,Aesculapia (A923 YO11),31.225
1019,Lydina (A923 VF),88.526
1020,La Plata (A924 HB),20.78
1021,Vitja (A924 KD),59.717
1022,Arctica (A924 LC),75.4
1023,Pafuri (A924 KE),65.658
1024,Simona (A924 RH),19.195
1025,Mozartia (A924 RK),7.919
1026,Amata (A924 SF),56.063
1027,Ganymed (A924 UB),37.675
1028,Davidweilla (A924 UC),6.884
1029,Tuckia (A924 WO),58.3
1030,Sonneberga (A924 WP),33.853
1031,Klumpkea (1925 BD),22.34
1032,Asta (1925 FA),60.571
1033,Amazone (1925 HA),63.92
1034,Beate (1925 HB),31.986
1035,Teutonia (A924 JD),17.511
1036,Michela (A924 WN),6.104
1037,Edwin (A924 XF),29.084
1038,Geisha (A924 WM),10.729
1039,Feodosia (A924 WQ),62.218
1040,Gotho (1925 RB),56.296
1041,Meta (1925 RC),8.773
1042,Merope (1925 SA),60.439
1043,Belgica (1925 VD),9.785
1044,Vigdis (1925 WA),9.11
1045,Forsytia (1925 WD),47.78
1046,Tynka (1925 WG),13.479
1047,Azalea (A924 CE),11.869
1048,Wanda (1925 QB),44.657
1049,Grubba (1925 MA),10.92
1050,Mussorgskia (1925 OA),25.227
1051,Magnolia (1925 PA),6.844
1052,Paeonia (1925 TB),23.092
1053,Ljuba (1925 TD),58.031
1054,Aquilegia (1925 XA),11.288
1055,Aethusa (1926 PA),20.007
1056,Lobelia (1926 RA),6.014
1057,Lunaria (1926 RG),20.011
1058,Nofretete (1926 RK),21.346
1059,Planckia (1927 BC),35.657
1060,Tunica (1926 RB),39.131
1061,Brita (A924 ER),60.862
1062,Malva (1926 TA),53.675
1063,Gellivara (A923 RW),25.992
1064,Beljawskya (1925 BE),49.189
1065,Helina (1926 SC),26.198
1066,Viola (1926 TE),22.298
1067,Campanula (1926 TK),9.709
1068,Mentha (1926 XB),12.619
1069,Mimosa (1927 AD),20.7
1070,Orchis (1927 QB),22.918
1071,Reseda (1927 QF),37.81
1072,Pirola (1927 UC),42.607
1073,Salvia (1928 BC),8.927
1074,Tamariwa (1926 CC),26.476
1075,Amaryllis (1927 QH),69.281
1076,Nata (1927 QL),66.27
1077,Arabis (1927 RD),37.498
1078,Mitaka (1927 WA),15.137
1079,Tama (1927 WB),13.082
1080,Sumida (1928 DG),12.977
1081,Spiraea (1928 DT),35.178
1082,Lilium (A924 AE),40.276
1083,Freda (1925 LA),116.73
1084,Siberia (1926 CB),17.869
1085,Tulipa (1926 GS),27.875
1086,Reunerta (1928 OB),42.333
1087,Vicia (1928 PC),23.11
1088,Hakone (1928 RJ),26.684
1089,Figneria (1928 RQ),23.309
1090,Arnica (1928 SD),16.894
1091,Clematis (1928 SJ),33.765
1092,Pepita (1928 VA),36.632
1093,Sequoia (1928 VB),6.692
1094,Syringa (1928 XA),23.244
1095,Fragaria (1929 AB),38.206
1096,Cydonia (1929 CW),12.14
1097,Lictoria (1929 FB),79.079
1098,Demeter (1929 KA),25.285
1099,Tata (1929 CU),61.817
1100,Jaroslawa (1928 PD),12.306
1101,Polonia (1928 PE),39.661
1102,Katja (1928 QC),44.792
1103,Lorraine (1928 WA),75.631
1104,Sabauda (1928 XC),75.907
1105,Catriona (1929 GD),38.741
1106,Reginita (1927 KA),10.193
1107,Hanskya (1927 QD),70.954
1108,Euboea (1927 UB),29.443
1109,Cannonia (1928 RV),10.184
1110,Natascha (1928 RZ),12.859
1111,Neith (1928 SB),11.566
1112,Shapleya (1928 ST),11.282
1113,Stroobantia (1928 TB),24.45
1114,China (1957 UN1),26.084
1115,Otero (1929 AC),10.974
1116,Mimi (1929 AJ),46.006
1117,Astrid (1929 EB),41.851
1118,Neujmina (1929 PH),34.576
1119,Skuld (1929 RC),10.125
1120,Hollandia (1929 RB1),27.235
1121,Lugduna (1929 RC1),8.275
1122,Colchis (1929 TA),50.592
1123,Mercedes (1929 UA),25.296
1124,Raissa (1929 WB),19.421
1125,Attica (1929 WF),23.681
1126,Crimea (1929 YC),29.179
1127,Bohmia (1930 AA),5.642
1128,Aetolia (1930 BC),22.135
1129,Odysseus (1930 BH),114.624
1130,Oda (1930 BJ),56.337
1131,Robelmonte (1929 CC),24.029
1132,Biarmia (1929 JF),32.925
1133,Stavropolis (1929 LF),13.43
1134,Rarahu (1929 NA),27.512
1135,Volga (1929 PF),52.377
1136,Achaia (1929 RB),7.689
1137,Ithaka (1929 RK),12.12
1138,Pawona (1930 AD),17.13
1139,Wallenbergia (A924 RJ),8.037
1140,Astronomia (1927 CB),55.715
1141,Aenna (1928 BD),9.284
1142,Kira (1928 DA),6.831
1143,Arabia (1929 QC),29.113
1144,Luda (1929 QF),18.636
1145,Granada (1929 RD),28.641
1146,Illyria (1929 RL),13.977
1147,Thessalia (1929 SF),21.498
1148,Larissa (1930 AC),40.379
1149,Saga (1930 BA),32.429
1150,Kobolda (1930 FB),7.651
1151,Imprinetta (1930 HM),53.187
1152,Sakuntala (1930 MA),26.011
1153,Dubiago (1930 PB),63.12
1154,Brandia (1930 QA),10.11
1155,Alwine (1930 QH),8.1
1156,Siva (1930 SQ),10.37
1157,Rusthawelia (1930 TA),82.229
1158,Aneas (1930 UA),118.02
1159,Anchises (1930 UB),99.549
1160,Marmara (1930 UC),18.142
1161,Margo (1930 UD),24.266
1162,Lucidor (1930 VE),17.489
1163,Gonnessia (1930 WA),91.98
1164,Irmela (1931 EC),19.663
1165,Mally (1931 FD),13.159
1166,Rita (1931 GE),97.0
1167,Lilith (1927 CQ),20.492
1168,Ilona (1927 EA),14.162
1169,Jutta (1930 DC),23.751
1170,Gaea (1926 RE),11.783
1171,Nikko (1927 WC),8.347
1172,Turnera (1929 PL),34.29
1173,Afra (1929 XC),32.348
1174,Gothlandia (1930 SB),12.67
1175,Terentia (1930 SG),59.246
1176,Pelagia (1930 SL),17.923
1177,Alfaterna (1931 CA),47.397
1178,Prisma (1931 FE),7.377
1179,Africa (1931 HB),12.22
1180,Aletta (1931 JG),41.358
1181,Orangia (1931 KD),6.258
1182,Sheba (1931 KE),25.274
1183,Rhodesia (1931 LD),47.741
1184,Geldonia (1931 RF),30.395
1185,Imperatrix (1931 RH),42.006
1186,Strenua (1931 RK),35.825
1187,Marina (1931 RL),54.93
1188,Nanna (1931 TA),35.18
1189,Ebella (1931 TB1),5.474
1190,Numerowia (1931 UH),14.534
1191,Ostenia (1931 VT),21.925
1192,Troilus (1931 YA),100.477
1193,Pumma (1927 HA),26.889
1194,Morosovia (1931 LB),33.663
1195,Bressole (1931 XA),45.809
1196,Francette (1931 XC),76.387
1197,Algeria (1931 XD),29.175
1198,Richilde (1932 AA),36.668
1199,Boyer (1932 BA),13.041
1200,Askania (1932 BL),10.533
1201,Aster (1932 BJ),5.554
1202,Britta (1932 CJ),9.86
1203,Crocus (1932 CU),17.866
1204,Amor (1932 EA1),1.0
1205,Tina (1932 LA),25.781
1206,Neckar (1931 TG),22.783
1207,Fantasia (1927 SD),13.816
1208,Ariane (1930 HK),9.194
1209,Golia (1930 HL),11.679
1210,Geranium (1931 TD),46.269
1211,Scabiosa (1931 TU),14.685
1212,Tilia (1931 TP1),27.795
1213,Riceia (1931 TX1),6.194
1214,Auricula (1931 TE2),18.713
1215,Cortusa (1931 TF2),36.367
1216,Kobresia (1931 TG2),33.323
1217,Elyna (1931 UF),22.876
1218,Thais (1931 VX),22.34
1219,Genevieve (1931 XB),39.81
1220,Predappia (1932 CA),20.606
1221,Queteleta (1932 CB),18.681
1222,Centenaria (1932 CD),63.035
1223,Dysona (1932 EB1),79.19
1224,Zambesia (1932 HL),47.594
1225,Pamela (1932 JE),69.883
1226,Deira (1932 KE),31.799
1227,Calvinia (1932 KF),29.751
1228,Chaka (1932 OA),17.634
1229,Memoria (1932 QA),38.906
1230,Jugurtha (1932 RO),28.468
1231,Rutherfordia (1932 VB),13.063
1232,Galanthus (1933 BD),20.062
1233,Hedera (1933 BE),13.239
1234,Celestia (1933 DG),19.037
1235,Frisia (1931 TV1),21.682
1236,Erfordia (1932 JA),51.54
1237,Schilowa (1932 NC),33.669
1238,Normannia (1932 PD),68.245
1239,Mora (1932 PE),21.392
1240,Sicilia (1932 PG),45.669
1241,Ogyalla (1933 BT),36.111
1242,Walhalla (1933 BW),13.328
1243,Legia (1933 FB),32.576
1244,Sniadeckia (1933 FE),71.011
1245,Varsavia (1933 FF),49.29
1246,Letaba (1933 HG),66.04
1247,Schweikarda (A911 UR),19.335
1248,Tone (1927 BD),75.47
1249,Geertruida (1930 HD),23.108
1250,Libya (1930 HJ),96.71
1251,Rollandia (1930 SH),104.893
1252,Datura (1930 YE),8.203
1253,Isergina (1931 TN),47.524
1254,Gefion (1931 TZ1),6.965
1255,Helma (1932 PF),6.278
1256,Delportia (1932 WC),9.611
1257,Cimbria (1932 WG),27.622
1258,Ucclia (1933 BA),36.499
1259,Dolores (1933 HA),32.587
1260,Kenya (1933 LA),19.361
1261,Uganda (1933 LB),6.804
1262,Baillauda (1933 QB),50.83
1263,Jeanne (1933 QJ),25.716
1264,Utopia (1933 QM1),57.702
1265,Komsomolia (1925 SC),29.569
1266,Latvia (1933 OP),41.128
1267,Julietta (1933 QF),42.43
1268,Banachiewicza (1933 QH),21.474
1269,Lorcia (1933 QL),21.678
1270,Santa (1933 QM),31.378
1271,Kutaissi (1933 QR),21.531
1272,Phryne (1933 RA),27.418
1273,Luce (1933 SH),13.899
1274,Sonja (1933 SO),7.8
1275,Antwerpia (1933 UB1),37.199
1276,Deflotte (1933 WD),47.407
1277,Andree (1933 WE),26.298
1278,Quadea (1934 AD),22.42
1279,Nocturna (1934 AE),37.802
1280,Mertona (1934 BA),14.14
1281,Marcelle (1934 CL),28.194
1282,Yvonne (1934 EA),21.438
1283,Werra (A924 SE),35.041
1284,Luthera (1928 FP),81.685
1285,Arosa (1928 KC),43.613
1286,Pongola (1928 OC),24.11
1287,Scythia (1930 OB),66.78
1288,Cimmeria (1930 UF),9.419
1289,Halleria (1931 EB),46.951
1290,Hyperborea (1931 TO),57.57
1291,Knopfia (1933 FF1),9.939
1292,Vassar (1933 OT),36.28
1293,Berna (1933 QG),13.504
1294,Paula (1933 SC),8.194
1295,Bronislawa (1933 SF1),64.863
1296,Silvretta (1935 RC),17.919
1297,Nerina (1934 FG),13.272
1298,Disa (1934 FO),25.651
1299,Impala (1934 JG),37.331
1300,Majuba (1934 JH),37.137
1301,Coppernicus (1934 LA),9.996
1302,Tugela (1934 LD),78.295
1303,Knysna (1934 LL),6.456
1304,Inanda (1934 NR),10.89
1305,Losaka (1934 NS),26.336
1306,Namaqua (1934 RT),22.318
1307,Devota (1925 UA),53.697
1308,Eliane (1933 FL),19.467
1309,Spiridonia (1925 DB),68.417
1310,Solvejg (1933 QS),36.824
1311,Marconia (1934 AA),46.796
1312,Cevenola (1934 DA),15.262
1313,Lundmarka (1934 OB),27.621
1314,Demoulina (1934 RE),7.484
1315,Zeelandia (1934 RW),21.441
1316,Gerarda (1934 RA1),40.875
1317,Duponta (1934 XA),7.47
1318,Desagneauxa (1934 XB),24.45
1319,Yvette (1934 YA),29.451
1320,Edmee (1935 BA),23.859
1321,Brabantia (1935 CV),12.065
1322,Nicole (1935 FC),23.793
1323,Caubeta (1935 GA),5.844
1324,Potomac (A908 CE),72.976
1325,Gotha (1929 CY),13.731
1326,Patria (1931 VW),32.4
1327,Michel (1933 FD),16.29
1328,Bechuana (1934 LJ),24.249
1329,Rosselia (1934 TA),20.822
1330,Uzbekistania (1934 TF),60.01
1331,Wawel (1935 CE),19.979
1332,Maartje (1935 CU),39.013
1333,Botha (1935 GK),41.732
1334,Magoeba (1935 HE),4.276
1335,Nyanza (1935 JH),60.895
1336,Khama (1935 ND),38.321
1337,Gaika (1935 OB),22.183
1338,Prieska (1935 OC),46.096
1339,Tarka (1935 OD),33.316
1340,Leuschneria (1935 QA),29.637
1341,Griqua (1935 QG1),26.936
1342,Herberta (1935 RA),13.913
1343,Safara (1935 VB),21.197
1344,Henyey (1928 RK),10.958
1345,Piccolo (1932 WA),27.55
1346,Nongoma (1934 NA),9.365
1347,Numidia (1935 HD),19.591
1348,Ostanina (1935 QB),42.401
1349,Resi (1935 QJ),27.155
1350,Haremari (1935 QK),26.491
1351,Cincinnati (1935 QN),19.448
1352,Alfreda (1935 UB),13.928
1353,Michelle (1935 UH),7.053
1354,Roberbauxa (1936 CD),6.217
1355,Leonce (1936 DB),21.228
1356,Lomonosowa (1936 FC),18.69
1357,Volodia (1936 FM),21.188
1358,Danubia (1930 QJ),19.825
1359,Gerti (1925 BB),11.939
1360,Limburgia (1934 RV),23.399
1361,Kniertje (1934 RX),26.517
1362,Gelria (1935 MJ),19.526
1363,Storeria (1935 PA),10.614
1364,Kama (1935 QD),7.46
1365,Aphrodite (1935 SS),21.355
1366,Onnie (1935 SS1),13.772
1367,Abastumani (1935 TA),95.849
1368,Carelia (1936 DA),11.079
1369,Pierre (1936 FO),26.44
1370,Sofala (1936 KD),11.214
1371,Aribeda (1936 OB),19.919
1372,Outeniqua (1936 PF),11.745
1373,Umtata (1936 PG),20.798
1374,Donnera (1936 QL),24.553
1375,Teneriffa (1936 QY),4.852
1376,Tirela (1936 WA),15.697
1377,Lavonne (1935 UD),9.304
1378,Eri (1936 OC),14.214
1379,Idelsonia (1936 QA),26.531
1380,Ajax (1936 QW),83.99
1381,Sibelius (1936 RE),6.81
1382,Komppa (1936 RF),24.243
1383,Lindelof (1936 WC),20.31
1384,Trusanda (1936 WF),35.423
1385,Isko (1937 AK),35.54
1386,Margret (1937 AL),21.083
1387,Brauna (1937 AM),28.272
1388,Lagrula (1937 BA),7.806
1389,Roucarie (1937 CD),19.838
1390,Jerome (1937 CE),15.105
1391,Malautra (1937 EA),7.375
1392,Renauxa (1937 EC),27.552
1393,Walinskia (1937 GH),16.874
1394,Fayeta (A903 SJ),11.701
1395,Danzig (1929 RF),14.997
1396,Radcliffe (1931 RJ),20.524
1397,Esperanto (1936 FQ),43.31
1398,Stromgrenia (1936 QF),5.814
1399,Jose (1936 QM),19.58
1400,Sundmania (1937 AJ),64.691
1401,Tuorla (1937 GB),11.795
1402,Riviera (1937 GF),17.613
1403,Ruvuma (1937 KB),35.406
1404,Mombasa (1937 NO),52.464
1405,Pemba (1937 NH),9.874
1406,Somalia (1937 NK),9.352
1407,Luanda (1937 OB),13.608
1408,Ethiopia (1937 PG),7.074
1409,Geramtina (1937 UC),12.687
1410,Margot (1936 FD1),27.178
1411,Garlena (1936 WE),14.54
1412,Salonta (1936 YA),53.769
1413,Diomedes (1937 PB),117.786
1414,Wendeline (1937 TC),37.511
1415,Vogtia (1937 TE),50.561
1416,Rostia (1937 TF),15.299
1417,Bolyai (1937 WA),14.76
1418,Corvina (1937 YF),16.947
1419,Ruppina (1937 YG),16.467
1420,Pannonia (1938 AE),26.363
1421,Konkolya (1938 AF),20.332
1422,Sillanpaa (1938 BA),8.167
1423,Utra (1938 BB),11.834
1424,Lindbladia (1938 DF),20.65
1425,Virtanen (1938 DO),9.263
1426,Raimonda (1938 DP),18.481
1427,Grano (1938 DT),6.17
1428,Hunnia (1938 DZ1),20.91
1429,Fennia (1938 ED1),6.573
1430,Kalevala (1936 DO),5.117
1431,Mitchella (1937 LF),6.646
1432,Saldanha (1937 NG),37.815
1433,Ankara (1937 PA),17.834
1434,Mineura (1937 RC),17.19
1435,Magnya (1937 VA),29.188
1436,Haltia (1937 WC),8.44
1437,Jean-Jacques (1937 YL),35.145
1438,Zamenhof (1938 CA),27.366
1439,Nordenmarkia (1938 CB),36.547
1440,Armisticia (1939 VO),23.313
1441,Autonoma (1938 FA),18.111
1442,Mundleria (1938 KA),22.131
1443,Mashona (1938 OE),89.16
1444,Linzia (1938 QD),74.78
1445,Carla (1938 SD),36.97
1446,Tornio (1938 SL1),28.719
1447,Muonio (1938 UQ),8.388
1448,Ounas (1938 UT),18.164
1449,Cox (1936 RA),7.381
1450,Bonsdorffia (1938 CC),25.851
1451,Vihuri (1938 CF),9.523
1452,Inkeri (1938 DE),15.206
1453,Aunus (1938 DK),6.385
1454,Tubingia (1938 DR),33.77
1455,Sebastiana (1938 DA1),17.186
1456,Hakoila (1938 DJ1),10.633
1457,Postrema (1938 HC),40.871
1458,Isa (1938 OB),17.336
1459,Marilyn (1938 QA),6.414
1460,Boda (1938 WC),25.671
1461,Aura (1938 XE),24.665
1462,Attila (1939 GC),26.789
1463,Limpopo (1936 LB),14.844
1464,Balduinus (1938 EJ),21.941
1465,Oppolzer (1938 FL),12.27
1466,Sigrid (1938 QB),28.905
1467,Savo (1938 SJ),7.804
1468,Helsinki (1938 SW),12.235
1469,Turku (1938 SA1),7.758
1470,Tampere (1938 SB1),15.519
1471,Lahti (1938 SK1),31.605
1472,Pori (1938 UF),14.896
1473,Jyvaskyla (1938 UH),8.095
1474,Baade (1938 UJ),10.798
1475,Arenda (1938 WB),35.518
1476,Kuopio (1938 XD),22.985
1477,Lappeenranta (1939 FM),11.336
1478,Koranna (1939 HH),22.277
1479,Xosa (1939 JC),13.963
1480,Vaasa (1939 RD),4.648
1481,Esclangona (1938 YG),8.17
1482,Charlois (1939 DC),24.507
1483,Dalera (1939 FB),13.515
1484,Oulu (1939 FE),79.872
1485,Matra (1940 EB),6.603
1486,Ricouxa (A906 QG),7.784
1487,Perrotin (1936 VG),6.505
1488,Henry (1938 BG),26.442
1489,Beograd (1938 FD),39.524
1490,Rovaniemi (1938 UA),8.48
1491,Kajaani (1938 UB),31.166
1492,Imatra (1938 UY),53.435
1493,Seinajoki (1938 UB1),14.813
1494,Kokkola (1938 WO),9.422
1495,Pieksamaki (1939 BC),9.111
1496,Joensuu (1939 SB),45.056
1497,Savonlinna (1939 SC),12.233
1498,Mikkeli (1939 TF),5.318
1499,Malmquista (1939 UG),10.04
1500,Conrada (1940 CA),11.095
1501,Oterma (1938 BC),56.319
1502,Rantaseppa (1938 SG),5.044
1503,Hartmut (1938 SH),10.481
1504,Inari (1938 SM),24.439
1505,Saimaa (1939 BD),24.298
1506,Nasi (1939 BK),22.12
1507,Paijanne (1939 RC),23.836
1508,Pielinen (1939 SE),7.975
1509,Transylvania (1940 QA),20.288
1510,Detre (1940 RF),6.143
1511,Borrelly (1940 UB),26.791
1512,Kevola (1938 WK),43.875
1513,Estonia (1939 CK),22.0
1514,Schalen (1941 QE),42.374
1515,Bourgeois (1941 SJ),11.985
1516,Vinterhansenia (1941 UK),24.561
1517,Thernoe (1941 UW),18.656
1518,Izsak (1941 SG1),26.438
1519,Nele (1929 CZ),20.877
1520,Palomaa (1935 FK),30.761
1521,Mikko (1937 GA),10.376
1522,Tito (1937 WD),11.391
1523,Argelander (1938 DC1),10.238
1524,Bessel (1938 DE1),18.514
1525,Bauersfelda (1940 AD),13.772
1526,Yugoslavia (1940 RE),16.185
1527,Dejan (1941 SA),23.199
1528,Wingolfia (1942 AA),28.65
1529,Roehla (1942 AD),18.766
1530,Jarnefelt (1942 BD),54.977
1531,Kustaanheimo (1942 BF),10.725
1532,Strattonia (1942 XB),23.825
1533,Fricke (1941 CG),25.352
1534,Gondolatsch (1943 EE),9.587
1535,Noel (1943 EG),7.234
1536,Srbija (1936 TB),41.681
1537,Lemaitre (1948 WA),7.949
1538,Icarus (1949 MA),1.0
1539,Alikoski (1941 HN),69.242
1540,Aisleen (1946 QB),12.448
1541,Evita (1948 PA),36.346
1542,Brunonia (1948 TX),12.118
1543,Cesco (1950 FJ),18.464
1544,Posnania (1949 SC),31.5
1545,Vaisala (1949 UA),9.083
